name,source,url,category,abv,price,quantity,single_vol,total_vol,ml_per_dollar,alcohol_vol,alc_per_dollar
b"Cameron's Ambear Red Ale",LCBO,http://www.lcbo.com/lcbo/product/cameron-s-ambear-red-ale/445072,Ale,5.0,3.05,1,473,473,155.08,23,7.75
b"Zonte's Footstep Lake Doctor Shiraz 2014",LCBO,http://www.lcbo.com/lcbo/product/zonte-s-footstep-lake-doctor-shiraz-2014/72975,Red Wine,14.5,17.95,1,750,750,41.78,108,6.06
b'Estampa Gold Syrah/Cabernet Sauvignon/Merlot/Malbec 2010',LCBO,http://www.lcbo.com/lcbo/product/estampa-gold-syrah-cabernet-sauvignon-merlot-malbec-2010/163501,Red Wine,14.0,23.75,1,750,750,31.58,105,4.42
b'Bacardi Coconut',LCBO,http://www.lcbo.com/lcbo/product/bacardi-coconut/446021,Rum,35.0,27.45,1,750,750,27.32,262,9.56
b'Monasterio de las Vias Gran Reserva',LCBO,http://www.lcbo.com/lcbo/product/monasterio-de-las-vinas-gran-reserva/82024,Red Wine,13.0,17.95,1,750,750,41.78,97,5.43
b'Bosca Vermouth Di Torino Rosso',LCBO,http://www.lcbo.com/lcbo/product/bosca-vermouth-di-torino-rosso/440875,Specialty Wines,14.5,11.05,1,1000,1000,90.5,145,13.12
b'Villa Maria Private Bin Sauvignon Blanc',LCBO,http://www.lcbo.com/lcbo/product/villa-maria-private-bin-sauvignon-blanc/424630,White Wine,12.5,9.25,1,375,375,40.54,46,5.07
b'Forked River Capital Blonde Ale',LCBO,http://www.lcbo.com/lcbo/product/forked-river-capital-blonde-ale/448183,Ale,4.7,3.5,1,500,500,142.86,23,6.71
b'Ardal Crianza 2013',LCBO,http://www.lcbo.com/lcbo/product/ardal-crianza-2013/167601,Red Wine,14.0,19.95,1,750,750,37.59,105,5.26
b'Great Lakes Brewery Robohop Imperial IPA',LCBO,http://www.lcbo.com/lcbo/product/great-lakes-brewery-robohop-imperial-ipa/382531,Ale,8.5,8.95,1,650,650,72.63,55,6.17
b'Tap 8 Rye',LCBO,http://www.lcbo.com/lcbo/product/tap-8-rye/435925,Whisky/Whiskey,41.5,46.2,1,750,750,16.23,311,6.74
b'Glutenberg Blonde',LCBO,http://www.lcbo.com/lcbo/product/glutenberg-blonde/437665,Malt Beverages,4.5,2.7,1,473,473,175.19,21,7.88
b'Domaine Jean Bousquet White Blend Organic',LCBO,http://www.lcbo.com/lcbo/product/domaine-jean-bousquet-white-blend-organic/439877,White Wine,13.5,8.95,1,750,750,83.8,101,11.31
b'Kilkenny Irish Ale',LCBO,http://www.lcbo.com/lcbo/product/kilkenny-irish-ale/442731,Ale,4.3,10.95,4,500,2000,182.65,86,7.85
b"Jacob's Creek Moscato Ros Sparkling",LCBO,http://www.lcbo.com/lcbo/product/jacob-s-creek-moscato-rose-sparkling/445825,Sparkling Wine,8.4,13.95,1,750,750,53.76,63,4.52
b'Astica Malbec Ros',LCBO,http://www.lcbo.com/lcbo/product/astica-malbec-rose/445833,Ros Wine,13.0,8.0,1,750,750,93.75,97,12.19
b'Unreserved Smooth Red',LCBO,http://www.lcbo.com/lcbo/product/unreserved-smooth-red/453332,Red Wine,12.5,10.95,1,750,750,68.49,93,8.56
b'Unreserved Smooth White',LCBO,http://www.lcbo.com/lcbo/product/unreserved-smooth-white/453340,White Wine,12.0,10.95,1,750,750,68.49,90,8.22
b'Nickel & Nickel Hayne Vineyard Cabernet Sauvignon 2014',LCBO,http://www.lcbo.com/lcbo/product/nickel-nickel-hayne-vineyard-cabernet-sauvignon-2014/456269,Red Wine,14.0,185.0,1,750,750,4.05,105,0.57
b'Woodhouse Lager',LCBO,http://www.lcbo.com/lcbo/product/woodhouse-lager/459537,Lager,5.0,2.95,1,473,473,160.34,23,8.02
b'Vieni Briganti',LCBO,http://www.lcbo.com/lcbo/product/vieni-briganti/435792,Red Wine,12.0,12.95,1,750,750,57.92,90,6.95
b'Railway City Witty Traveller',LCBO,http://www.lcbo.com/lcbo/product/railway-city-witty-traveller/384750,Ale,4.5,3.15,1,473,473,150.16,21,6.76
b'Bowmore Laimrig IV Malt Scotch, Islay',LCBO,http://www.lcbo.com/lcbo/product/bowmore-laimrig-iv-malt-scotch-islay/418210,Whisky/Whiskey,54.1,120.2,1,700,700,5.82,378,3.15
b'E. Guigal Hermitage 2011',LCBO,http://www.lcbo.com/lcbo/product/e-guigal-hermitage-2011/707372,Red Wine,14.0,77.0,1,750,750,9.74,105,1.36
b'Old Pulteney 21 Year Old Single Malt Scotch Whisky',LCBO,http://www.lcbo.com/lcbo/product/old-pulteney-21-year-old-single-malt-scotch-whisky/11270,Whisky/Whiskey,46.0,254.0,1,700,700,2.76,322,1.27
b'AnCnoc 12 Year Old Highland Single Malt',LCBO,http://www.lcbo.com/lcbo/product/ancnoc-12-year-old-highland-single-malt/358341,Whisky/Whiskey,40.0,79.95,1,700,700,8.76,280,3.5
b'Five Geese The Pippali Old Vine Shiraz 2012',LCBO,http://www.lcbo.com/lcbo/product/five-geese-the-pippali-old-vine-shiraz-2012/443895,Red Wine,14.5,29.95,1,750,750,25.04,108,3.63
b'Gato Negro 9 Lives Reserve White Blend',LCBO,http://www.lcbo.com/lcbo/product/gato-negro-9-lives-reserve-white-blend/439869,White Wine,13.0,7.95,1,750,750,94.34,97,12.26
b'Quinta de Couselo O Rosal 2014',LCBO,http://www.lcbo.com/lcbo/product/quinta-de-couselo-o-rosal-2014/440362,White Wine,13.0,18.75,1,750,750,40.0,97,5.2
b'William Fvre Chile Espino Gran Cuve Cabernet Sauvignon 2012',LCBO,http://www.lcbo.com/lcbo/product/william-fevre-chile-espino-gran-cuvee-cabernet-sauvignon-2012/444430,Red Wine,13.6,17.75,1,750,750,42.25,102,5.75
b'Domaine Michel Caillot Beaune Les Avaux 1er Cru 2012',LCBO,http://www.lcbo.com/lcbo/product/domaine-michel-caillot-beaune-les-avaux-1er-cru-2012/446344,Red Wine,13.0,39.75,1,750,750,18.87,97,2.45
b'Stella Artois Cidre',LCBO,http://www.lcbo.com/lcbo/product/stella-artois-cidre/455840,Cider,4.5,3.3,1,473,473,143.33,21,6.45
b'Merea Chardonnay 2014',LCBO,http://www.lcbo.com/lcbo/product/merea-chardonnay-2014/439349,White Wine,14.0,19.75,1,750,750,37.97,105,5.32
b'Ketel One',LCBO,http://www.lcbo.com/lcbo/product/ketel-one/446468,Vodka,40.0,19.95,1,375,375,18.8,150,7.52
b'Ciroc Pineapple Spirit Drink',LCBO,http://www.lcbo.com/lcbo/product/ciroc-pineapple-spirit-drink/446823,Vodka,35.0,49.95,1,750,750,15.02,262,5.26
b'Ridgepoint Pinot Noir 2011',LCBO,http://www.lcbo.com/lcbo/product/ridgepoint-pinot-noir-2011/89003,Red Wine,13.5,14.95,1,750,750,50.17,101,6.77
b'Saint-Roch Vieilles Vignes Syrah/Grenache 2014',LCBO,http://www.lcbo.com/lcbo/product/saint-roch-vieilles-vignes-syrah-grenache-2014/195107,Red Wine,13.5,15.95,1,750,750,47.02,101,6.35
b'Kim Crawford Wild Grace Small Parcels Chardonnay 2015',LCBO,http://www.lcbo.com/lcbo/product/kim-crawford-wild-grace-small-parcels-chardonnay-2015/378604,White Wine,13.0,24.95,1,750,750,30.06,97,3.91
b'Midleton Barry Crockett Legacy Single Pot Still',LCBO,http://www.lcbo.com/lcbo/product/midleton-barry-crockett-legacy-single-pot-still/446757,Whisky/Whiskey,46.0,309.95,1,750,750,2.42,345,1.11
b'Redbreast 12YO Cask Strength Irish Whiskey',LCBO,http://www.lcbo.com/lcbo/product/redbreast-12yo-cask-strength-irish-whiskey/446773,Whisky/Whiskey,57.4,110.15,1,750,750,6.81,430,3.91
b'Redbreast 15YO Irish Whiskey',LCBO,http://www.lcbo.com/lcbo/product/redbreast-15yo-irish-whiskey/446781,Whisky/Whiskey,46.0,125.1,1,750,750,6.0,345,2.76
b'Redbreast 21YO Irish Whiskey',LCBO,http://www.lcbo.com/lcbo/product/redbreast-21yo-irish-whiskey/446799,Whisky/Whiskey,46.0,250.0,1,750,750,3.0,345,1.38
b'Bystander American Pale Ale Innocente 500ml',LCBO,http://www.lcbo.com/lcbo/product/bystander-american-pale-ale-innocente-500ml/449363,Beer & Cider,4.7,4.0,1,500,500,125.0,23,5.88
b'Kichesippi 1855',LCBO,http://www.lcbo.com/lcbo/product/kichesippi-1855/456087,Ale,5.2,2.95,1,473,473,160.34,24,8.34
b'Rolling Rock Extra Pale',LCBO,http://www.lcbo.com/lcbo/product/rolling-rock-extra-pale/457655,Lager,4.5,13.55,6,341,2046,151.0,92,6.79
b'Nickel Brook Immodest',LCBO,http://www.lcbo.com/lcbo/product/nickel-brook-immodest/458497,Ale,9.0,4.95,1,473,473,95.56,42,8.6
b'Amsterdam Cruiser All Day Pale Ale',LCBO,http://www.lcbo.com/lcbo/product/amsterdam-cruiser-all-day-pale-ale/460899,Ale,4.9,3.15,1,473,473,150.16,23,7.36
b'Clos du Val Stags Leap District Cabernet Sauvignon 2012',LCBO,http://www.lcbo.com/lcbo/product/clos-du-val-stags-leap-district-cabernet-sauvignon-2012/720961,Red Wine,14.0,126.0,1,750,750,5.95,105,0.83
b"Dillon's Dry Gin",LCBO,http://www.lcbo.com/lcbo/product/dillon-s-dry-gin/413104,Gin,44.8,40.2,1,750,750,18.66,335,8.36
b'Domaine de Cristia Vieilles Vignes Chteauneuf-du-Pape 2015',LCBO,http://www.lcbo.com/lcbo/product/domaine-de-cristia-vieilles-vignes-chateauneuf-du-pape-2015/71381,Red Wine,15.0,96.0,1,750,750,7.81,112,1.17
b'Iceberg Vodka PET',LCBO,http://www.lcbo.com/lcbo/product/iceberg-vodka-pet/446567,Vodka,40.0,27.25,1,750,750,27.52,300,11.01
b'Breezer Citrus',LCBO,http://www.lcbo.com/lcbo/product/breezer-citrus/447631,Coolers,5.0,7.45,4,330,1320,177.18,66,8.86
b'Breezer Passion Fruit',LCBO,http://www.lcbo.com/lcbo/product/breezer-passion-fruit/447664,Coolers,5.0,8.05,4,355,1420,176.4,71,8.82
b'Palm Bay Pomegranate Hibiscus',LCBO,http://www.lcbo.com/lcbo/product/palm-bay-pomegranate-hibiscus/447771,Coolers,5.0,12.25,6,355,2130,173.88,106,8.69
b'Palm Bay Tropical Ice Tea Raspberry Starfruit',LCBO,http://www.lcbo.com/lcbo/product/palm-bay-tropical-ice-tea-raspberry-starfruit/447789,Coolers,5.0,10.25,4,355,1420,138.54,71,6.93
b"Mike's Hard Strawberry Lemonade",LCBO,http://www.lcbo.com/lcbo/product/mike-s-hard-strawberry-lemonade/447797,Coolers,5.0,12.95,6,355,2130,164.48,106,8.22
b'Domaine Courbis Saint-Joseph 2013',LCBO,http://www.lcbo.com/lcbo/product/domaine-courbis-saint-joseph-2013/7914,Red Wine,13.0,30.75,1,750,750,24.39,97,3.17
b'Ventisquero Queulat Gran Reserva Single Vineyard Carmenre 2012',LCBO,http://www.lcbo.com/lcbo/product/ventisquero-queulat-gran-reserva-single-vineyard-carmenere-2012/243386,Red Wine,14.5,12.75,1,750,750,58.82,108,8.53
b'Sawdust City Princess Wears Girl Pants',LCBO,http://www.lcbo.com/lcbo/product/sawdust-city-princess-wears-girl-pants/419762,Ale,9.0,5.25,1,473,473,90.1,42,8.11
b"Jean Claude Mas Syrah Reserve Pays D'Oc",LCBO,http://www.lcbo.com/lcbo/product/jean-claude-mas-syrah-reserve-pays-d-oc/442228,Red Wine,13.5,12.95,1,750,750,57.92,101,7.82
b'Black Fly Sour Raspberry',LCBO,http://www.lcbo.com/lcbo/product/black-fly-sour-raspberry/448613,Coolers,7.0,2.95,1,473,473,160.34,33,11.22
b'Los Siete Misterios Mezcal',LCBO,http://www.lcbo.com/lcbo/product/los-siete-misterios-mezcal/439497,Tequila,45.5,56.2,1,750,750,13.35,341,6.07
b'Vodka Mudshake Orange Cream',LCBO,http://www.lcbo.com/lcbo/product/vodka-mudshake-orange-cream/448175,Coolers,5.0,12.95,4,270,1080,83.4,54,4.17
b'Domaine de Montille Volnay Les Taillepieds 1er Cru 2014',LCBO,http://www.lcbo.com/lcbo/product/domaine-de-montille-volnay-les-taillepieds-1er-cru-2014/452425,Red Wine,13.0,200.0,1,750,750,3.75,97,0.49
b'Domaine de Montille Vosne-Romane Les Malconsorts 1er Cru 2014',LCBO,http://www.lcbo.com/lcbo/product/domaine-de-montille-vosne-romanee-les-malconsorts-1er-cru-2014/452466,Red Wine,13.0,450.0,1,750,750,1.67,97,0.22
b'Domaine de Montille Christiane Vosne-Romane Les Malconsorts 1er Cru 2014',LCBO,http://www.lcbo.com/lcbo/product/domaine-de-montille-christiane-vosne-romanee-les-malconsorts-1er-cru-2014/452474,Red Wine,13.0,760.0,1,750,750,0.99,97,0.13
b'Domaine de Montille Corton-Charlemagne Grand Cru 2014',LCBO,http://www.lcbo.com/lcbo/product/domaine-de-montille-corton-charlemagne-grand-cru-2014/452490,White Wine,13.0,255.0,1,750,750,2.94,97,0.38
b'Seriously Cool Red VQA',LCBO,http://www.lcbo.com/lcbo/product/seriously-cool-red-vqa/453639,Red Wine,12.0,15.95,1,750,750,47.02,90,5.64
b"Heitz Martha's Vineyard Cabernet Sauvignon 2004",LCBO,http://www.lcbo.com/lcbo/product/heitz-martha-s-vineyard-cabernet-sauvignon-2004/456830,Red Wine,14.5,310.0,1,750,750,2.42,108,0.35
b"Heitz Martha's Vineyard Cabernet Sauvignon 2010",LCBO,http://www.lcbo.com/lcbo/product/heitz-martha-s-vineyard-cabernet-sauvignon-2010/456855,Red Wine,14.5,389.0,1,750,750,1.93,108,0.28
b'Heroes Premium Lager',LCBO,http://www.lcbo.com/lcbo/product/heroes-premium-lager/464032,Lager,5.0,2.75,1,473,473,172.0,23,8.6
b'Seriously Cool Chardonnay VQA',LCBO,http://www.lcbo.com/lcbo/product/seriously-cool-chardonnay-vqa/457481,White Wine,12.5,14.95,1,750,750,50.17,93,6.27
b'Mayacamas Chardonnay 2013',LCBO,http://www.lcbo.com/lcbo/product/mayacamas-chardonnay-2013/457556,White Wine,14.5,97.0,1,750,750,7.73,108,1.12
b'Mayacamas Cabernet Sauvignon 2010',LCBO,http://www.lcbo.com/lcbo/product/mayacamas-cabernet-sauvignon-2010/457564,Red Wine,14.0,187.0,1,750,750,4.01,105,0.56
b'Santa Duc Les Vieilles Vignes Ctes du Rhne 2012',LCBO,http://www.lcbo.com/lcbo/product/santa-duc-les-vieilles-vignes-cotes-du-rhone-2012/101543,Red Wine,14.0,15.95,1,750,750,47.02,105,6.58
b"D'Angelo Sacravite 2013",LCBO,http://www.lcbo.com/lcbo/product/d-angelo-sacravite-2013/440834,Red Wine,13.5,15.95,1,750,750,47.02,101,6.35
b'Pascual Toso Alta Cabernet 2013',LCBO,http://www.lcbo.com/lcbo/product/pascual-toso-alta-cabernet-2013/441907,Red Wine,14.0,32.95,1,750,750,22.76,105,3.19
b'EastDell Estates Black Label Cabernet/Merlot 2013',LCBO,http://www.lcbo.com/lcbo/product/eastdell-estates-black-label-cabernet-merlot-2013/443630,Red Wine,13.0,15.75,1,750,750,47.62,97,6.19
b'Monterebro Seleccin 2013',LCBO,http://www.lcbo.com/lcbo/product/monterebro-seleccion-2013/443929,Red Wine,14.0,18.75,1,750,750,40.0,105,5.6
b'Clos du Moulin 2012',LCBO,http://www.lcbo.com/lcbo/product/clos-du-moulin-2012/444323,Red Wine,13.0,27.25,1,750,750,27.52,97,3.58
b'Thrle Estate Dry Riesling 2015',LCBO,http://www.lcbo.com/lcbo/product/thorle-estate-dry-riesling-2015/445817,White Wine,12.5,18.95,1,750,750,39.58,93,4.95
b'Nyarai Cellars Cadence 2011',LCBO,http://www.lcbo.com/lcbo/product/nyarai-cellars-cadence-2011/451781,Red Wine,13.0,17.25,1,750,750,43.48,97,5.65
b'The Stopper White Blend 2014',LCBO,http://www.lcbo.com/lcbo/product/the-stopper-white-blend-2014/452235,White Wine,11.4,11.75,1,750,750,63.83,85,7.28
b'De Muller Aureo Seco Aejo 1954',LCBO,http://www.lcbo.com/lcbo/product/de-muller-aureo-seco-anejo-1954/452607,Fortified Wines,19.0,30.25,1,750,750,24.79,142,4.71
b'8 Man English Pale Ale',LCBO,http://www.lcbo.com/lcbo/product/8-man-english-pale-ale/453449,Ale,5.5,2.95,1,473,473,160.34,26,8.82
b"Ca' di Pesa Chianti Classico 2013",LCBO,http://www.lcbo.com/lcbo/product/ca-di-pesa-chianti-classico-2013/453670,Red Wine,13.0,32.25,1,750,750,23.26,97,3.02
b'Chateau Ste. Michelle Chardonnay 2015',LCBO,http://www.lcbo.com/lcbo/product/chateau-ste-michelle-chardonnay-2015/232439,White Wine,13.5,21.95,1,750,750,34.17,101,4.61
b'Montes Limited Selection Sauvignon Blanc 2015',LCBO,http://www.lcbo.com/lcbo/product/montes-limited-selection-sauvignon-blanc-2015/32060,White Wine,13.5,11.75,1,750,750,63.83,101,8.62
b'Knob Creek Rye',LCBO,http://www.lcbo.com/lcbo/product/knob-creek-rye/348235,Whisky/Whiskey,50.0,49.95,1,750,750,15.02,375,7.51
b'Zuccardi Serie A Torronts 2015',LCBO,http://www.lcbo.com/lcbo/product/zuccardi-serie-a-torrontes-2015/389262,White Wine,14.5,16.95,1,750,750,44.25,108,6.42
b'KW Craft Cider',LCBO,http://www.lcbo.com/lcbo/product/kw-craft-cider/457044,Cider,6.7,14.45,4,330,1320,91.35,88,6.12
b'Lustau Puerto Fino Solera Familiar Xrs',LCBO,http://www.lcbo.com/lcbo/product/lustau-puerto-fino-solera-familiar-xeres/43315,Fortified Wines,15.5,9.75,1,375,375,38.46,58,5.96
b'Viticcio Chianti Classico 2012',LCBO,http://www.lcbo.com/lcbo/product/viticcio-chianti-classico-2012/283580,Red Wine,13.5,19.25,1,750,750,38.96,101,5.26
b'Brickworks Ciderhouse Queen Street 501',LCBO,http://www.lcbo.com/lcbo/product/brickworks-ciderhouse-queen-street-501/413807,Cider,5.0,3.2,1,473,473,147.81,23,7.39
b'Patron Citronge Extra Fine Lime Liqueur',LCBO,http://www.lcbo.com/lcbo/product/patron-citronge-extra-fine-lime-liqueur/439539,Liqueur/Liquor,35.0,33.95,1,750,750,22.09,262,7.73
b'Patron Anejo Barrel Select',LCBO,http://www.lcbo.com/lcbo/product/patron-anejo-barrel-select/439604,Tequila,40.0,100.15,1,750,750,7.49,300,3.0
b'Honoro Vera Garnacha Do Calatayud',LCBO,http://www.lcbo.com/lcbo/product/honoro-vera-garnacha-do-calatayud/440867,Red Wine,14.5,13.05,1,750,750,57.47,108,8.33
b'Snapple Raspberry',LCBO,http://www.lcbo.com/lcbo/product/snapple-raspberry/448001,Coolers,5.5,2.9,1,458,458,157.93,25,8.69
b'Belgian Moon',LCBO,http://www.lcbo.com/lcbo/product/belgian-moon/457804,Ale,5.4,2.7,1,473,473,175.19,25,9.46
b'Jardin Sauvignon Blanc 2014',LCBO,http://www.lcbo.com/lcbo/product/jardin-sauvignon-blanc-2014/663302,White Wine,13.0,12.75,1,750,750,58.82,97,7.65
b"Zonte's Footstep Baron Von Nemesis Shiraz 2015",LCBO,http://www.lcbo.com/lcbo/product/zonte-s-footstep-baron-von-nemesis-shiraz-2015/212936,Red Wine,14.5,19.95,1,750,750,37.59,108,5.45
b'St. Pauls Pinot Grigio 2015',LCBO,http://www.lcbo.com/lcbo/product/st-pauls-pinot-grigio-2015/391870,White Wine,13.5,19.95,1,750,750,37.59,101,5.08
b'Lindes de Remelluri Viedos de San Vicente 2011',LCBO,http://www.lcbo.com/lcbo/product/lindes-de-remelluri-vinedos-de-san-vicente-2011/392860,Red Wine,14.0,27.95,1,750,750,26.83,105,3.76
b"Prichard's Single Malt Whiskey",LCBO,http://www.lcbo.com/lcbo/product/prichard-s-single-malt-whiskey/426163,Whisky/Whiskey,40.0,90.15,1,750,750,8.32,300,3.33
b'Georgian Bay Gin',LCBO,http://www.lcbo.com/lcbo/product/georgian-bay-gin/448597,Gin,40.0,39.95,1,750,750,18.77,300,7.51
b"Rodney Strong Charlotte's Home Sauvignon Blanc",LCBO,http://www.lcbo.com/lcbo/product/rodney-strong-charlotte-s-home-sauvignon-blanc/449207,White Wine,13.5,19.95,1,750,750,37.59,101,5.08
b'McGuinness Apple Whisky',LCBO,http://www.lcbo.com/lcbo/product/mcguinness-apple-whisky/454058,Liqueur/Liquor,17.0,21.95,1,750,750,34.17,127,5.81
b'McGuinness Simple Syrup',LCBO,http://www.lcbo.com/lcbo/product/mcguinness-simple-syrup/454066,Liqueur/Liquor,12.5,19.95,1,750,750,37.59,93,4.7
b'Sailor Jerry Spiced Rum',LCBO,http://www.lcbo.com/lcbo/product/sailor-jerry-spiced-rum/454694,Rum,46.0,63.5,1,1750,1750,27.56,805,12.68
b'The Kraken Black Spiced Rum',LCBO,http://www.lcbo.com/lcbo/product/the-kraken-black-spiced-rum/454710,Rum,47.0,62.95,1,1750,1750,27.8,822,13.07
b'Captain Morgan Pineapple Flavoured Rum Liquor',LCBO,http://www.lcbo.com/lcbo/product/captain-morgan-pineapple-flavoured-rum-liquor/454900,Rum,35.0,27.25,1,750,750,27.52,262,9.63
b"Lamb's Spiced Rum",LCBO,http://www.lcbo.com/lcbo/product/lamb-s-spiced-rum/462309,Rum,40.0,27.45,1,750,750,27.32,300,10.93
b'Clarendon Hills Liandra Syrah 2010',LCBO,http://www.lcbo.com/lcbo/product/clarendon-hills-liandra-syrah-2010/702332,Red Wine,14.5,97.0,1,750,750,7.73,108,1.12
b'Seghesio Sonoma Zinfandel 2015',LCBO,http://www.lcbo.com/lcbo/product/seghesio-sonoma-zinfandel-2015/942151,Red Wine,14.8,29.95,1,750,750,25.04,111,3.71
b'Castell del Remei Gotim Bru 2012',LCBO,http://www.lcbo.com/lcbo/product/castell-del-remei-gotim-bru-2012/982736,Red Wine,14.0,17.75,1,750,750,42.25,105,5.92
b'Balbs Reserva 2005',LCBO,http://www.lcbo.com/lcbo/product/balbas-reserva-2005/85183,Red Wine,14.0,22.95,1,750,750,32.68,105,4.58
b'Tessellae Vieilles Vignes Carignan 2015',LCBO,http://www.lcbo.com/lcbo/product/tessellae-vieilles-vignes-carignan-2015/343509,Red Wine,14.0,17.95,1,750,750,41.78,105,5.85
b'Lucien Le Moine Corton-Charlemagne Grand Cru 2014',LCBO,http://www.lcbo.com/lcbo/product/lucien-le-moine-corton-charlemagne-grand-cru-2014/421537,White Wine,13.5,249.0,1,750,750,3.01,101,0.41
b'Stony Hill Chardonnay 2010',LCBO,http://www.lcbo.com/lcbo/product/stony-hill-chardonnay-2010/444471,White Wine,13.0,71.0,1,750,750,10.56,97,1.37
b"Mott's Clamato Caesar Lime",LCBO,http://www.lcbo.com/lcbo/product/mott-s-clamato-caesar-lime/447623,Coolers,5.5,2.9,1,458,458,157.93,25,8.69
b'Jaw Drop Tickling Pink Lemonade',LCBO,http://www.lcbo.com/lcbo/product/jaw-drop-tickling-pink-lemonade/447763,Coolers,7.0,2.7,1,473,473,175.19,33,12.26
b"Mike's Hard Strawberry Lemonade Frozen",LCBO,http://www.lcbo.com/lcbo/product/mike-s-hard-strawberry-lemonade-frozen/457382,Coolers,5.0,3.0,1,296,296,98.67,14,4.93
b'Rickards Red Session',LCBO,http://www.lcbo.com/lcbo/product/rickards-red-session/457796,Ale,4.0,2.65,1,473,473,178.49,18,7.14
b'Redline Clutch',LCBO,http://www.lcbo.com/lcbo/product/redline-clutch/461756,Ale,4.8,2.95,1,473,473,160.34,22,7.7
b'Old Tomorrow Track 85 Lagered Ale',LCBO,http://www.lcbo.com/lcbo/product/old-tomorrow-track-85-lagered-ale/464255,Hybrid,4.5,3.0,1,473,473,157.67,21,7.09
b'Dusty Boots Hard Root Beer',LCBO,http://www.lcbo.com/lcbo/product/dusty-boots-hard-root-beer/447904,Coolers,5.9,14.95,6,355,2130,142.47,125,8.41
b'Captain Morgan Spiked Cola',LCBO,http://www.lcbo.com/lcbo/product/captain-morgan-spiked-cola/448589,Coolers,7.0,2.95,1,473,473,160.34,33,11.22
b'Captain Morgan And Root Beer',LCBO,http://www.lcbo.com/lcbo/product/captain-morgan-and-root-beer/457705,Coolers,7.0,2.95,1,473,473,160.34,33,11.22
b'Goose Island Endless IPA',LCBO,http://www.lcbo.com/lcbo/product/goose-island-endless-ipa/459503,Ale,5.0,3.15,1,473,473,150.16,23,7.51
b'Macleans Pale Ale',LCBO,http://www.lcbo.com/lcbo/product/macleans-pale-ale/464081,Ale,5.2,2.9,1,473,473,163.1,24,8.48
b'360 Double Chocolate Vodka',LCBO,http://www.lcbo.com/lcbo/product/360-double-chocolate-vodka/396671,Vodka,35.0,16.95,1,375,375,22.12,131,7.74
b'Bottega Mela Liquore',LCBO,http://www.lcbo.com/lcbo/product/bottega-mela-liquore/439471,Liqueur/Liquor,28.0,24.15,1,500,500,20.7,140,5.8
b'Bottega Pesca Liquore',LCBO,http://www.lcbo.com/lcbo/product/bottega-pesca-liquore/439489,Liqueur/Liquor,28.0,25.05,1,500,500,19.96,140,5.59
b'Lucien Le Moine Pommard La Chanire 1er Cru 2014',LCBO,http://www.lcbo.com/lcbo/product/lucien-le-moine-pommard-la-chaniere-1er-cru-2014/453597,Red Wine,13.0,139.0,1,750,750,5.4,97,0.7
b'Francis Coppola Diamond Collection Gold Label Chardonnay 2015',LCBO,http://www.lcbo.com/lcbo/product/francis-coppola-diamond-collection-gold-label-chardonnay-2015/708305,White Wine,13.0,23.95,1,750,750,31.32,97,4.07
b'Domaine Peshtera Cabernet Sauvignon 2014',LCBO,http://www.lcbo.com/lcbo/product/domaine-peshtera-cabernet-sauvignon-2014/435602,Red Wine,13.1,11.25,1,750,750,66.67,98,8.73
b'Chteau des Gimarets Moulin  Vent 2013',LCBO,http://www.lcbo.com/lcbo/product/chateau-des-gimarets-moulin-A-vent-2013/442632,Red Wine,13.0,16.95,1,750,750,44.25,97,5.75
b'Lakeview Cellars Morgan Vineyard Kerner 2014',LCBO,http://www.lcbo.com/lcbo/product/lakeview-cellars-morgan-vineyard-kerner-2014/443614,White Wine,12.0,13.25,1,750,750,56.6,90,6.79
